tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
603,4/30/2016 17:18:43,4/30/2016 17:28:46,315,South St & Gouverneur Ln,40.70355377,-74.00670227,363,West Thames St,40.70834698,-74.01713445,19141,Subscriber,1973.0,1
597,4/30/2016 17:18:42,4/30/2016 17:28:40,315,South St & Gouverneur Ln,40.70355377,-74.00670227,363,West Thames St,40.70834698,-74.01713445,16178,Subscriber,1973.0,2
1291,4/30/2016 17:18:44,4/30/2016 17:40:16,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3145,E 84 St & Park Ave,40.77862688,-73.95772073,15984,Customer,,0
398,4/30/2016 17:18:46,4/30/2016 17:25:24,487,E 20 St & FDR Drive,40.73314259,-73.97573881,266,Avenue D & E 8 St,40.72368361,-73.97574813,18745,Subscriber,1978.0,1
972,4/30/2016 17:18:44,4/30/2016 17:34:57,368,Carmine St & 6 Ave,40.73038599,-74.00214988,445,E 10 St & Avenue A,40.72740794,-73.98142006,19970,Subscriber,1986.0,2
479,4/30/2016 17:18:47,4/30/2016 17:26:46,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,23584,Subscriber,1975.0,1
1302,4/30/2016 17:18:47,4/30/2016 17:40:29,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3163,Central Park West & W 68 St,40.7734066,-73.97782542,14608,Customer,,0
1984,4/30/2016 17:18:48,4/30/2016 17:51:52,217,Old Fulton St,40.70277159,-73.99383605,387,Centre St & Chambers St,40.71273266,-74.0046073,21264,Customer,,0
1308,4/30/2016 17:18:48,4/30/2016 17:40:36,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3163,Central Park West & W 68 St,40.7734066,-73.97782542,16564,Customer,,0
987,4/30/2016 17:18:49,4/30/2016 17:35:16,152,Warren St & Church St,40.71473993,-74.00910627,301,E 2 St & Avenue B,40.72217444,-73.98368779,15692,Subscriber,1991.0,2
614,4/30/2016 17:18:52,4/30/2016 17:29:06,493,W 45 St & 6 Ave,40.7568001,-73.98291153,526,E 33 St & 5 Ave,40.74765947,-73.98490707,19855,Subscriber,1991.0,1
183,4/30/2016 17:18:52,4/30/2016 17:21:56,546,E 30 St & Park Ave S,40.74444921,-73.98303529,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19613,Subscriber,1960.0,2
1215,4/30/2016 17:18:53,4/30/2016 17:39:09,533,Broadway & W 39 St,40.75299641,-73.98721619,317,E 6 St & Avenue B,40.72453734,-73.98185424,15685,Subscriber,1992.0,2
4033,4/30/2016 17:18:51,4/30/2016 18:26:05,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,23511,Subscriber,1984.0,2
204,4/30/2016 17:18:52,4/30/2016 17:22:17,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17593,Subscriber,1982.0,1
603,4/30/2016 17:18:54,4/30/2016 17:28:58,473,Rivington St & Chrystie St,40.72110063,-73.9919254,297,E 15 St & 3 Ave,40.734232,-73.986923,17881,Subscriber,1987.0,1
1045,4/30/2016 17:18:55,4/30/2016 17:36:20,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20759,Customer,,0
1615,4/30/2016 17:18:55,4/30/2016 17:45:51,116,W 17 St & 8 Ave,40.74177603,-74.00149746,513,W 56 St & 10 Ave,40.768254,-73.988639,21011,Customer,,0
269,4/30/2016 17:18:55,4/30/2016 17:23:24,494,W 26 St & 8 Ave,40.74734825,-73.99723551,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,22972,Subscriber,1972.0,2
627,4/30/2016 17:18:55,4/30/2016 17:29:22,311,Norfolk St & Broome St,40.7172274,-73.98802084,263,Elizabeth St & Hester St,40.71729,-73.996375,16233,Subscriber,1948.0,1
1371,4/30/2016 17:18:58,4/30/2016 17:41:50,3134,3 Ave & E 62 St,40.76312584,-73.96526895,428,E 3 St & 1 Ave,40.72467721,-73.98783413,22140,Subscriber,1988.0,2
1639,4/30/2016 17:18:59,4/30/2016 17:46:18,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,17341,Subscriber,1980.0,2
2536,4/30/2016 17:18:59,4/30/2016 18:01:16,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,328,Watts St & Greenwich St,40.72405549,-74.00965965,18324,Customer,,0
586,4/30/2016 17:19:00,4/30/2016 17:28:47,428,E 3 St & 1 Ave,40.72467721,-73.98783413,253,W 13 St & 5 Ave,40.73543934,-73.99453948,21333,Subscriber,1962.0,1
352,4/30/2016 17:19:00,4/30/2016 17:24:53,435,W 21 St & 6 Ave,40.74173969,-73.99415556,494,W 26 St & 8 Ave,40.74734825,-73.99723551,23404,Subscriber,1984.0,1
597,4/30/2016 17:19:03,4/30/2016 17:29:00,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,357,E 11 St & Broadway,40.73261787,-73.99158043,18382,Subscriber,1950.0,2
495,4/30/2016 17:19:05,4/30/2016 17:27:21,407,Henry St & Poplar St,40.700469,-73.991454,143,Clinton St & Joralemon St,40.69239502,-73.99337909,16592,Subscriber,1961.0,1
367,4/30/2016 17:19:08,4/30/2016 17:25:16,448,W 37 St & 10 Ave,40.75660359,-73.9979009,388,W 26 St & 10 Ave,40.749717753,-74.002950346,22791,Subscriber,1983.0,1
142,4/30/2016 17:19:11,4/30/2016 17:21:33,511,E 14 St & Avenue B,40.72938685,-73.97772429,445,E 10 St & Avenue A,40.72740794,-73.98142006,20846,Subscriber,1970.0,1
780,4/30/2016 17:19:12,4/30/2016 17:32:12,225,W 14 St & The High Line,40.74195138,-74.00803013,514,12 Ave & W 40 St,40.76087502,-74.00277668,20011,Customer,,0
2291,4/30/2016 17:19:12,4/30/2016 17:57:23,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,23628,Subscriber,1964.0,2
1785,4/30/2016 17:19:12,4/30/2016 17:48:57,340,Madison St & Clinton St,40.71269042,-73.98776323,444,Broadway & W 24 St,40.7423543,-73.98915076,24312,Subscriber,1990.0,1
1521,4/30/2016 17:19:15,4/30/2016 17:44:36,3067,Broadway & Whipple St,40.7016657,-73.9437303,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,15644,Subscriber,1976.0,1
558,4/30/2016 17:19:16,4/30/2016 17:28:35,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,23368,Subscriber,1957.0,1
597,4/30/2016 17:19:16,4/30/2016 17:29:14,423,W 54 St & 9 Ave,40.76584941,-73.98690506,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,19476,Customer,,0
2065,4/30/2016 17:19:18,4/30/2016 17:53:43,79,Franklin St & W Broadway,40.71911552,-74.00666661,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,19208,Subscriber,1976.0,2
9503,4/30/2016 17:19:16,4/30/2016 19:57:39,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,23384,Customer,,0
705,4/30/2016 17:19:19,4/30/2016 17:31:04,337,Old Slip & Front St,40.7037992,-74.00838676,408,Market St & Cherry St,40.71076228,-73.99400398,19811,Customer,,0
697,4/30/2016 17:19:19,4/30/2016 17:30:57,337,Old Slip & Front St,40.7037992,-74.00838676,408,Market St & Cherry St,40.71076228,-73.99400398,21025,Customer,,0
718,4/30/2016 17:19:19,4/30/2016 17:31:17,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,17203,Customer,,0
186,4/30/2016 17:19:22,4/30/2016 17:22:28,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17125,Subscriber,1963.0,1
577,4/30/2016 17:19:22,4/30/2016 17:28:59,423,W 54 St & 9 Ave,40.76584941,-73.98690506,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,17981,Customer,,0
740,4/30/2016 17:19:26,4/30/2016 17:31:46,267,Broadway & W 36 St,40.75097711,-73.98765428,478,11 Ave & W 41 St,40.76030096,-73.99884222,19483,Subscriber,1984.0,1
758,4/30/2016 17:19:25,4/30/2016 17:32:03,515,W 43 St & 10 Ave,40.76009437,-73.99461843,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,19520,Subscriber,1985.0,1
2584,4/30/2016 17:19:24,4/30/2016 18:02:28,147,Greenwich St & Warren St,40.71542197,-74.01121978,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16699,Customer,,0
1153,4/30/2016 17:19:27,4/30/2016 17:38:40,498,Broadway & W 32 St,40.74854862,-73.98808416,455,1 Ave & E 44 St,40.75001986,-73.96905301,21983,Customer,,0
960,4/30/2016 17:19:28,4/30/2016 17:35:29,461,E 20 St & 2 Ave,40.73587678,-73.98205027,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20224,Subscriber,1988.0,2
1619,4/30/2016 17:19:32,4/30/2016 17:46:32,546,E 30 St & Park Ave S,40.74444921,-73.98303529,459,W 20 St & 11 Ave,40.746745,-74.007756,22156,Customer,,0
541,4/30/2016 17:19:29,4/30/2016 17:28:30,3153,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,20188,Subscriber,1987.0,2
872,4/30/2016 17:19:32,4/30/2016 17:34:04,279,Peck Slip & Front St,40.707873,-74.00167,428,E 3 St & 1 Ave,40.72467721,-73.98783413,15780,Subscriber,1991.0,1
996,4/30/2016 17:19:33,4/30/2016 17:36:10,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16416,Customer,,0
1183,4/30/2016 17:19:33,4/30/2016 17:39:17,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3141,1 Ave & E 68 St,40.76500525,-73.95818491,15461,Subscriber,1990.0,1
980,4/30/2016 17:19:34,4/30/2016 17:35:55,3176,W 64 St & West End Ave,40.77452835,-73.98753759,519,Pershing Square North,40.751873,-73.977706,15066,Subscriber,1980.0,1
404,4/30/2016 17:19:35,4/30/2016 17:26:19,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,466,W 25 St & 6 Ave,40.74395411,-73.99144871,22277,Subscriber,1981.0,1
1615,4/30/2016 17:19:36,4/30/2016 17:46:32,546,E 30 St & Park Ave S,40.74444921,-73.98303529,459,W 20 St & 11 Ave,40.746745,-74.007756,17736,Customer,,0
4897,4/30/2016 17:19:34,4/30/2016 18:41:11,532,S 5 Pl & S 4 St,40.710451,-73.960876,3068,Humboldt St & Varet St,40.7031724,-73.940636,17555,Customer,,0
1369,4/30/2016 17:19:34,4/30/2016 17:42:23,382,University Pl & E 14 St,40.73492695,-73.99200509,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15247,Customer,,0
1149,4/30/2016 17:19:37,4/30/2016 17:38:46,462,W 22 St & 10 Ave,40.74691959,-74.00451887,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,24001,Subscriber,1957.0,1
3361,4/30/2016 17:19:38,4/30/2016 18:15:39,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,20164,Customer,,0
699,4/30/2016 17:19:37,4/30/2016 17:31:17,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,18597,Customer,,0
737,4/30/2016 17:19:40,4/30/2016 17:31:58,3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,3158,W 63 St & Broadway,40.77163851,-73.98261428,20021,Subscriber,1977.0,1
639,4/30/2016 17:19:43,4/30/2016 17:30:22,402,Broadway & E 22 St,40.7403432,-73.98955109,445,E 10 St & Avenue A,40.72740794,-73.98142006,18818,Subscriber,1973.0,1
764,4/30/2016 17:19:44,4/30/2016 17:32:29,225,W 14 St & The High Line,40.74195138,-74.00803013,514,12 Ave & W 40 St,40.76087502,-74.00277668,14908,Subscriber,1963.0,1
4854,4/30/2016 17:19:43,4/30/2016 18:40:38,532,S 5 Pl & S 4 St,40.710451,-73.960876,3068,Humboldt St & Varet St,40.7031724,-73.940636,18991,Customer,,0
1401,4/30/2016 17:19:43,4/30/2016 17:43:04,3151,E 81 St & York Ave,40.7728384,-73.94989233,469,Broadway & W 53 St,40.76344058,-73.98268129,19531,Customer,,0
1264,4/30/2016 17:19:47,4/30/2016 17:40:52,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3145,E 84 St & Park Ave,40.77862688,-73.95772073,18068,Subscriber,1986.0,1
279,4/30/2016 17:19:48,4/30/2016 17:24:27,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15313,Subscriber,1962.0,1
2170,4/30/2016 17:19:48,4/30/2016 17:55:59,3136,5 Ave & E 63 St,40.76650452,-73.97147595,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15115,Customer,,0
2172,4/30/2016 17:19:51,4/30/2016 17:56:03,3136,5 Ave & E 63 St,40.76650452,-73.97147595,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19924,Customer,,0
797,4/30/2016 17:19:52,4/30/2016 17:33:09,348,W Broadway & Spring St,40.72490985,-74.00154702,304,Broadway & Battery Pl,40.70463334,-74.01361706,24230,Subscriber,1983.0,1
192,4/30/2016 17:19:54,4/30/2016 17:23:07,348,W Broadway & Spring St,40.72490985,-74.00154702,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,18496,Subscriber,1997.0,1
891,4/30/2016 17:19:54,4/30/2016 17:34:46,317,E 6 St & Avenue B,40.72453734,-73.98185424,536,1 Ave & E 30 St,40.74144387,-73.97536082,24810,Subscriber,1985.0,2
875,4/30/2016 17:19:54,4/30/2016 17:34:30,317,E 6 St & Avenue B,40.72453734,-73.98185424,536,1 Ave & E 30 St,40.74144387,-73.97536082,23203,Subscriber,1983.0,1
1138,4/30/2016 17:19:55,4/30/2016 17:38:53,519,Pershing Square North,40.751873,-73.977706,3140,1 Ave & E 78 St,40.77140426,-73.9535166,23273,Customer,,0
789,4/30/2016 17:19:57,4/30/2016 17:33:06,225,W 14 St & The High Line,40.74195138,-74.00803013,514,12 Ave & W 40 St,40.76087502,-74.00277668,18157,Subscriber,1973.0,2
3346,4/30/2016 17:20:03,4/30/2016 18:15:49,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,18411,Customer,,0
1347,4/30/2016 17:20:00,4/30/2016 17:42:27,459,W 20 St & 11 Ave,40.746745,-74.007756,426,West St & Chambers St,40.71754834,-74.01322069,20744,Subscriber,1986.0,1
353,4/30/2016 17:19:59,4/30/2016 17:25:53,501,FDR Drive & E 35 St,40.744219,-73.97121214,516,E 47 St & 1 Ave,40.75206862,-73.96784384,20644,Subscriber,1986.0,1
188,4/30/2016 17:20:03,4/30/2016 17:23:12,459,W 20 St & 11 Ave,40.746745,-74.007756,225,W 14 St & The High Line,40.74195138,-74.00803013,18410,Subscriber,1965.0,2
880,4/30/2016 17:20:04,4/30/2016 17:34:44,520,W 52 St & 5 Ave,40.75992262,-73.97648516,497,E 17 St & Broadway,40.73704984,-73.99009296,14552,Customer,,0
196,4/30/2016 17:20:04,4/30/2016 17:23:20,476,E 31 St & 3 Ave,40.74394314,-73.97966069,160,E 37 St & Lexington Ave,40.748238,-73.978311,24156,Subscriber,1977.0,1
561,4/30/2016 17:20:07,4/30/2016 17:29:29,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,20702,Customer,,0
446,4/30/2016 17:20:08,4/30/2016 17:27:34,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,428,E 3 St & 1 Ave,40.72467721,-73.98783413,17901,Subscriber,1987.0,2
1346,4/30/2016 17:20:08,4/30/2016 17:42:34,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,116,W 17 St & 8 Ave,40.74177603,-74.00149746,24218,Subscriber,1980.0,1
1928,4/30/2016 17:20:14,4/30/2016 17:52:23,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3168,Central Park West & W 85 St,40.78472675,-73.96961715,16213,Customer,,0
2875,4/30/2016 17:20:17,4/30/2016 18:08:13,3160,Central Park West & W 76 St,40.77896784,-73.97374737,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18627,Customer,,0
1557,4/30/2016 17:20:18,4/30/2016 17:46:15,2008,Little West St & 1 Pl,40.70569254,-74.01677685,316,Fulton St & William St,40.70955958,-74.00653609,19540,Subscriber,1959.0,2
4332,4/30/2016 17:20:18,4/30/2016 18:32:30,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,18253,Customer,,0
852,4/30/2016 17:20:17,4/30/2016 17:34:29,212,W 16 St & The High Line,40.74334935,-74.00681753,293,Lafayette St & E 8 St,40.73028666,-73.9907647,24842,Subscriber,1946.0,1
488,4/30/2016 17:20:19,4/30/2016 17:28:28,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,23960,Subscriber,1986.0,1
480,4/30/2016 17:20:21,4/30/2016 17:28:21,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,278,Concord St & Bridge St,40.69766564,-73.98476437,24221,Subscriber,1993.0,2
690,4/30/2016 17:20:24,4/30/2016 17:31:54,461,E 20 St & 2 Ave,40.73587678,-73.98205027,456,E 53 St & Madison Ave,40.7597108,-73.97402311,17526,Subscriber,1983.0,1
308,4/30/2016 17:20:24,4/30/2016 17:25:33,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,229,Great Jones St,40.72743423,-73.99379025,22637,Subscriber,1975.0,2
357,4/30/2016 17:20:25,4/30/2016 17:26:23,3222,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,22010,Subscriber,1980.0,1
1186,4/30/2016 17:20:23,4/30/2016 17:40:09,146,Hudson St & Reade St,40.71625008,-74.0091059,146,Hudson St & Reade St,40.71625008,-74.0091059,15249,Subscriber,1989.0,2
589,4/30/2016 17:20:25,4/30/2016 17:30:14,476,E 31 St & 3 Ave,40.74394314,-73.97966069,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19831,Subscriber,1988.0,1
2861,4/30/2016 17:20:25,4/30/2016 18:08:06,212,W 16 St & The High Line,40.74334935,-74.00681753,499,Broadway & W 60 St,40.76915505,-73.98191841,17758,Customer,,0
1325,4/30/2016 17:20:25,4/30/2016 17:42:31,382,University Pl & E 14 St,40.73492695,-73.99200509,495,W 47 St & 10 Ave,40.76269882,-73.99301222,22675,Subscriber,1971.0,1
700,4/30/2016 17:20:25,4/30/2016 17:32:05,474,5 Ave & E 29 St,40.7451677,-73.98683077,433,E 13 St & Avenue A,40.72955361,-73.98057249,24095,Subscriber,1986.0,1
889,4/30/2016 17:20:29,4/30/2016 17:35:18,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20895,Subscriber,1991.0,1
928,4/30/2016 17:20:32,4/30/2016 17:36:00,285,Broadway & E 14 St,40.73454567,-73.99074142,302,Avenue D & E 3 St,40.72082834,-73.97793172,20082,Subscriber,1980.0,2
421,4/30/2016 17:20:33,4/30/2016 17:27:34,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,24054,Subscriber,1963.0,2
1681,4/30/2016 17:20:36,4/30/2016 17:48:37,426,West St & Chambers St,40.71754834,-74.01322069,303,Mercer St & Spring St,40.72362738,-73.99949601,22216,Customer,,0
1672,4/30/2016 17:20:37,4/30/2016 17:48:29,426,West St & Chambers St,40.71754834,-74.01322069,303,Mercer St & Spring St,40.72362738,-73.99949601,21034,Customer,,0
623,4/30/2016 17:20:37,4/30/2016 17:31:00,3160,Central Park West & W 76 St,40.77896784,-73.97374737,457,Broadway & W 58 St,40.76695317,-73.98169333,16607,Subscriber,1987.0,1
737,4/30/2016 17:20:38,4/30/2016 17:32:56,3112,Milton St & Franklin St,40.72906,-73.95779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,23954,Subscriber,1987.0,2
366,4/30/2016 17:20:39,4/30/2016 17:26:45,472,E 32 St & Park Ave,40.7457121,-73.98194829,497,E 17 St & Broadway,40.73704984,-73.99009296,22208,Subscriber,1967.0,1
1437,4/30/2016 17:20:39,4/30/2016 17:44:36,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,15253,Subscriber,1986.0,1
683,4/30/2016 17:20:39,4/30/2016 17:32:02,478,11 Ave & W 41 St,40.76030096,-73.99884222,447,8 Ave & W 52 St,40.76370739,-73.9851615,24311,Subscriber,1989.0,1
1160,4/30/2016 17:20:41,4/30/2016 17:40:01,337,Old Slip & Front St,40.7037992,-74.00838676,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,20687,Customer,,0
2376,4/30/2016 17:20:42,4/30/2016 18:00:18,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,21234,Customer,,0
2499,4/30/2016 17:20:43,4/30/2016 18:02:22,468,Broadway & W 55 St,40.7652654,-73.98192338,229,Great Jones St,40.72743423,-73.99379025,16659,Subscriber,1977.0,1
1270,4/30/2016 17:20:42,4/30/2016 17:41:53,351,Front St & Maiden Ln,40.70530954,-74.00612572,307,Canal St & Rutgers St,40.71427487,-73.98990025,19777,Customer,,0
724,4/30/2016 17:20:42,4/30/2016 17:32:47,3112,Milton St & Franklin St,40.72906,-73.95779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,24920,Subscriber,1987.0,1
1113,4/30/2016 17:20:45,4/30/2016 17:39:19,459,W 20 St & 11 Ave,40.746745,-74.007756,447,8 Ave & W 52 St,40.76370739,-73.9851615,15027,Subscriber,1983.0,1
1352,4/30/2016 17:20:45,4/30/2016 17:43:17,423,W 54 St & 9 Ave,40.76584941,-73.98690506,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15914,Subscriber,1967.0,2
780,4/30/2016 17:20:46,4/30/2016 17:33:46,340,Madison St & Clinton St,40.71269042,-73.98776323,331,Pike St & Monroe St,40.71173107,-73.99193043,24090,Subscriber,2000.0,1
583,4/30/2016 17:20:48,4/30/2016 17:30:31,497,E 17 St & Broadway,40.73704984,-73.99009296,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,17954,Subscriber,1983.0,1
1799,4/30/2016 17:20:47,4/30/2016 17:50:46,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,358,Christopher St & Greenwich St,40.73291553,-74.00711384,24325,Subscriber,1980.0,1
2067,4/30/2016 17:20:47,4/30/2016 17:55:15,426,West St & Chambers St,40.71754834,-74.01322069,382,University Pl & E 14 St,40.73492695,-73.99200509,23050,Subscriber,1984.0,1
1467,4/30/2016 17:20:49,4/30/2016 17:45:17,3145,E 84 St & Park Ave,40.77862688,-73.95772073,174,E 25 St & 1 Ave,40.7381765,-73.97738662,24109,Subscriber,1972.0,1
2065,4/30/2016 17:20:48,4/30/2016 17:55:14,426,West St & Chambers St,40.71754834,-74.01322069,382,University Pl & E 14 St,40.73492695,-73.99200509,23535,Subscriber,1985.0,2
1507,4/30/2016 17:20:51,4/30/2016 17:45:58,462,W 22 St & 10 Ave,40.74691959,-74.00451887,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16093,Subscriber,1988.0,2
1502,4/30/2016 17:20:51,4/30/2016 17:45:53,462,W 22 St & 10 Ave,40.74691959,-74.00451887,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14541,Subscriber,1984.0,1
1140,4/30/2016 17:20:52,4/30/2016 17:39:52,499,Broadway & W 60 St,40.76915505,-73.98191841,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,21319,Customer,,0
1622,4/30/2016 17:20:53,4/30/2016 17:47:55,495,W 47 St & 10 Ave,40.76269882,-73.99301222,127,Barrow St & Hudson St,40.73172428,-74.00674436,20821,Subscriber,1962.0,1
4297,4/30/2016 17:20:53,4/30/2016 18:32:31,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,15906,Customer,,0
579,4/30/2016 17:20:55,4/30/2016 17:30:34,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,468,Broadway & W 55 St,40.7652654,-73.98192338,21640,Subscriber,1975.0,2
775,4/30/2016 17:20:55,4/30/2016 17:33:51,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,383,Greenwich Ave & Charles St,40.735238,-74.000271,24247,Subscriber,1977.0,2
